mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_multi_class,param_max_iter,param_loss,param_intercept_scaling,param_fit_intercept,param_dual,param_C,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1.0424695014953613,0.07450222969055176,0.0,0.0,0.01,ovr,5000,hinge,1,True,False,0.5,"{'tol': 0.01, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': False, 'C': 0.5}",,,,,45
5.639050483703613,0.19844555854797363,0.4856919050216675,0.0343247652053833,0.0001,ovr,5000,squared_hinge,1,False,True,0.1,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': True, 'C': 0.1}",0.7612141139221238,0.7605002618215473,0.7608571878718355,0.0003569260502882532,5
0.7224063873291016,0.025924205780029297,0.0,0.0,0.0001,ovr,5000,hinge,10,False,False,0.5,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': False, 'C': 0.5}",,,,,45
2.6649959087371826,0.009403705596923828,0.5590505599975586,0.010859251022338867,0.001,crammer_singer,5000,hinge,10,False,True,0.001,"{'tol': 0.001, 'multi_class': 'crammer_singer', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': True, 'C': 0.001}",0.6776022163363473,0.6759197242958218,0.6767609703160846,0.0008412460202627536,42
356.746151804924,139.89911830425262,0.4223906993865967,0.06842923164367676,0.0001,crammer_singer,5000,squared_hinge,1,True,True,2.0,"{'tol': 0.0001, 'multi_class': 'crammer_singer', 'max_iter': 5000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': True, 'C': 2}",0.7506378055834627,0.7498142893676096,0.7502260474755362,0.0004117581079265409,16
10.316632747650146,0.5306351184844971,0.5024646520614624,0.01366722583770752,0.0001,ovr,5000,squared_hinge,1,True,False,0.01,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': False, 'C': 0.01}",0.7261485067129418,0.7247037763191544,0.7254261415160481,0.0007223651968937261,25
336.4610723257065,11.860244393348694,0.5219316482543945,0.002090930938720703,0.0001,crammer_singer,1000,squared_hinge,10,False,True,10.0,"{'tol': 0.0001, 'multi_class': 'crammer_singer', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': True, 'C': 10}",0.7063415228179134,0.7044095619664625,0.7053755423921879,0.0009659804257254323,32
33.66093337535858,0.23578035831451416,0.4526355266571045,0.008744955062866211,0.01,ovr,2000,squared_hinge,1,False,False,10.0,"{'tol': 0.01, 'multi_class': 'ovr', 'max_iter': 2000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': False, 'C': 10}",0.7081377294730112,0.7064615122325463,0.7072996208527788,0.0008381086202324806,30
7.244161128997803,0.1940443515777588,0.45535945892333984,0.010784149169921875,0.01,crammer_singer,2000,squared_hinge,10,False,True,0.5,"{'tol': 0.01, 'multi_class': 'crammer_singer', 'max_iter': 2000, 'loss': 'squared_hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': True, 'C': 0.5}",0.7592656863640516,0.7591789763386387,0.7592223313513451,4.3355012706414175e-05,8
321.8689168691635,1.5580254793167114,0.8969142436981201,0.04124784469604492,0.0001,ovr,1000,squared_hinge,10,True,True,1.0,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 10, 'fit_intercept': True, 'dual': True, 'C': 1}",0.761153225560934,0.7590084878892313,0.7600808567250826,0.0010723688358513783,6
